VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile5,Correct2,Type,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,3,NEW,,,3,1,0.31723,0,61,61,61,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,3,NEW,,,2,0,0.89015,0,62,62,62,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Snore_B.wav,1,OLD,,,1,1,0.927,0,63,63,63,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Whistle_B.wav,2,SIMILAR,,,2,1,1.20571,0,64,64,64,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Sneeze_B.wav,1,OLD,,,1,1,0.30181,0,65,65,65,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,3,NEW,,,3,1,0.892175,0,66,66,66,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cat_A.wav,1,OLD,,,1,1,0.40738,0,67,67,67,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,1,OLD,,,1,1,0.23695,0,68,68,68,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Phone_D.wav,3,NEW,,,3,1,0.275105,0,69,69,69,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,1,OLD,,,1,1,0.902945,0,70,70,70,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chomp_C.wav,2,SIMILAR,,,2,1,0.29614,0,71,71,71,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,1,OLD,,,1,1,0.284955,0,72,72,72,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Sneeze_B.wav,1,OLD,,,1,1,0.244725,0,73,73,73,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,1,OLD,,,1,1,0.238415,0,74,74,74,1,,
